src_urn,src_corpus,src_id,dst_corpus,dst_id,dst_urn,raw_match,char_offset
urn:us-la:rs:14:81.2,rs,14:81.2,crp,893,,Code of Criminal Procedure Article 893,2491
urn:us-la:rs:14:81.2,rs,14:81.2,crp,893,,Code of Criminal Procedure Article 893,3354
urn:us-la:rs:14:81.3,rs,14:81.3,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,617
urn:us-la:rs:14:81.3,rs,14:81.3,rs,40:961,urn:us-la:rs:40:961,R.S. 40:961,6171
urn:us-la:rs:14:81.3,rs,14:81.3,rs,14:66,urn:us-la:rs:14:66,R.S. 14:66,6449
urn:us-la:rs:14:81.3,rs,14:81.3,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,8352
urn:us-la:rs:14:81.5,rs,14:81.5,rs,15:440.1,urn:us-la:rs:15:440.1,R.S. 15:440.1,282
urn:us-la:rs:14:81.5,rs,14:81.5,rs,15:440.5,urn:us-la:rs:15:440.5,R.S. 15:440.5,709
urn:us-la:rs:14:81.5.1,rs,14:81.5.1,rs,15:574.12.1,urn:us-la:rs:15:574.12.1,R.S. 15:574.12.1,960
urn:us-la:rs:14:82,rs,14:82,rs,14:46.3,urn:us-la:rs:14:46.3,R.S. 14:46.3,2806
urn:us-la:rs:14:82,rs,14:82,rs,14:46.2,urn:us-la:rs:14:46.2,R.S. 14:46.2,3225
urn:us-la:rs:14:82.2,rs,14:82.2,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,723
urn:us-la:rs:14:82.2,rs,14:82.2,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,1038
urn:us-la:rs:14:82.2,rs,14:82.2,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,1384
urn:us-la:rs:14:82.2,rs,14:82.2,rs,14:46.2,urn:us-la:rs:14:46.2,R.S. 14:46.2,1610
urn:us-la:rs:14:82.2,rs,14:82.2,rs,14:46.3,urn:us-la:rs:14:46.3,R.S. 14:46.3,1684
urn:us-la:rs:14:82.2,rs,14:82.2,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,2046
urn:us-la:rs:14:82.2,rs,14:82.2,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,2543
urn:us-la:rs:14:82.2,rs,14:82.2,rs,15:243,urn:us-la:rs:15:243,R.S. 15:243,2729
urn:us-la:rs:14:83,rs,14:83,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,414
urn:us-la:rs:14:83,rs,14:83,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,776
urn:us-la:rs:14:83,rs,14:83,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,1267
urn:us-la:rs:14:83,rs,14:83,rs,15:539.4,urn:us-la:rs:15:539.4,R.S. 15:539.4,1768
urn:us-la:rs:14:83,rs,14:83,rs,15:243,urn:us-la:rs:15:243,R.S. 15:243,1942
urn:us-la:rs:14:83,rs,14:83,rs,15:243,urn:us-la:rs:15:243,R.S. 15:243,2377
urn:us-la:rs:14:83,rs,14:83,rs,14:46.2,urn:us-la:rs:14:46.2,R.S. 14:46.2,2628
urn:us-la:rs:14:83,rs,14:83,rs,14:46.3,urn:us-la:rs:14:46.3,R.S. 14:46.3,2700
urn:us-la:rs:14:83,rs,14:83,rs,14:46.3,urn:us-la:rs:14:46.3,R.S. 14:46.3,2733
urn:us-la:rs:14:83.3,rs,14:83.3,rs,14:46.3,urn:us-la:rs:14:46.3,R.S. 14:46.3,928
urn:us-la:rs:14:83.3,rs,14:83.3,rs,14:46.2,urn:us-la:rs:14:46.2,R.S. 14:46.2,1347
urn:us-la:rs:14:83.4,rs,14:83.4,rs,14:46.3,urn:us-la:rs:14:46.3,R.S. 14:46.3,804
urn:us-la:rs:14:83.4,rs,14:83.4,rs,14:46.2,urn:us-la:rs:14:46.2,R.S. 14:46.2,1223
urn:us-la:rs:14:87.1,rs,14:87.1,rs,40:1061.21,urn:us-la:rs:40:1061.21,R.S. 40:1061.21,2483
urn:us-la:rs:14:87.1,rs,14:87.1,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,10385
urn:us-la:rs:14:87.1,rs,14:87.1,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,11030
urn:us-la:rs:14:87.6,rs,14:87.6,rs,14:33,urn:us-la:rs:14:33,R.S. 14:33,426
urn:us-la:rs:14:87.6,rs,14:87.6,rs,14:36,urn:us-la:rs:14:36,R.S. 14:36,465
urn:us-la:rs:14:87.6,rs,14:87.6,rs,14:45,urn:us-la:rs:14:45,R.S. 14:45,514
urn:us-la:rs:14:87.6,rs,14:87.6,rs,14:46,urn:us-la:rs:14:46,R.S. 14:46,564
urn:us-la:rs:14:87.6,rs,14:87.6,rs,14:66,urn:us-la:rs:14:66,R.S. 14:66,605
urn:us-la:rs:14:87.7,rs,14:87.7,rs,14:87.1,urn:us-la:rs:14:87.1,R.S. 14:87.1,220
urn:us-la:rs:14:87.10,rs,14:87.10,rs,40:1061.1,urn:us-la:rs:40:1061.1,R.S. 40:1061.1,966
urn:us-la:rs:14:89,rs,14:89,rs,14:41,urn:us-la:rs:14:41,R.S. 14:41,313
urn:us-la:rs:14:89,rs,14:89,rs,14:46.3,urn:us-la:rs:14:46.3,R.S. 14:46.3,2747
urn:us-la:rs:14:89,rs,14:89,rs,14:46.2,urn:us-la:rs:14:46.2,R.S. 14:46.2,3186
urn:us-la:rs:14:89,rs,14:89,rs,14:78,urn:us-la:rs:14:78,R.S. 14:78,3597
urn:us-la:rs:14:89,rs,14:89,rs,14:78.1,urn:us-la:rs:14:78.1,R.S. 14:78.1,3632
urn:us-la:rs:14:89,rs,14:89,rs,14:89,urn:us-la:rs:14:89,R.S. 14:89,3759
urn:us-la:rs:14:89,rs,14:89,rs,14:89.1,urn:us-la:rs:14:89.1,R.S. 14:89.1,3808
urn:us-la:rs:14:89,rs,14:89,rs,14:89,urn:us-la:rs:14:89,R.S. 14:89,3996
urn:us-la:rs:14:89,rs,14:89,rs,14:78,urn:us-la:rs:14:78,R.S. 14:78,4072
urn:us-la:rs:14:89,rs,14:89,rs,14:89.1,urn:us-la:rs:14:89.1,R.S. 14:89.1,4120
urn:us-la:rs:14:89,rs,14:89,rs,14:78.1,urn:us-la:rs:14:78.1,R.S. 14:78.1,4209
urn:us-la:rs:14:89,rs,14:89,rs,14:78,urn:us-la:rs:14:78,R.S. 14:78,4326
urn:us-la:rs:14:89,rs,14:89,rs,14:78.1,urn:us-la:rs:14:78.1,R.S. 14:78.1,4360
urn:us-la:rs:14:89,rs,14:89,rs,14:89,urn:us-la:rs:14:89,R.S. 14:89,4927
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:89,urn:us-la:rs:14:89,R.S. 14:89,89
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:78,urn:us-la:rs:14:78,R.S. 14:78,6148
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:78.1,urn:us-la:rs:14:78.1,R.S. 14:78.1,6183
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:89,urn:us-la:rs:14:89,R.S. 14:89,6310
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:89.1,urn:us-la:rs:14:89.1,R.S. 14:89.1,6359
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:89,urn:us-la:rs:14:89,R.S. 14:89,6582
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:78,urn:us-la:rs:14:78,R.S. 14:78,6658
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:89.1,urn:us-la:rs:14:89.1,R.S. 14:89.1,6706
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:78.1,urn:us-la:rs:14:78.1,R.S. 14:78.1,6795
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:78,urn:us-la:rs:14:78,R.S. 14:78,6912
urn:us-la:rs:14:89.1,rs,14:89.1,rs,14:78.1,urn:us-la:rs:14:78.1,R.S. 14:78.1,6946
urn:us-la:rs:14:89.2,rs,14:89.2,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,1515
urn:us-la:rs:14:89.2,rs,14:89.2,rs,14:46.3,urn:us-la:rs:14:46.3,R.S. 14:46.3,1920
urn:us-la:rs:14:89.2,rs,14:89.2,rs,14:46.2,urn:us-la:rs:14:46.2,R.S. 14:46.2,2844
urn:us-la:rs:14:89.3,rs,14:89.3,rs,15:828,urn:us-la:rs:15:828,R.S. 15:828,3774
urn:us-la:rs:14:89.3,rs,14:89.3,rs,14:102.2,urn:us-la:rs:14:102.2,R.S. 14:102.2,4367
urn:us-la:rs:14:90,rs,14:90,rs,14:90,urn:us-la:rs:14:90,R.S. 14:90,641
urn:us-la:rs:14:90,rs,14:90,rs,27:305,urn:us-la:rs:27:305,R.S. 27:305,2708
urn:us-la:rs:14:90,rs,14:90,rs,27:302,urn:us-la:rs:27:302,R.S. 27:302,2779
urn:us-la:rs:14:90.1,rs,14:90.1,rs,14:90,urn:us-la:rs:14:90,R.S. 14:90,983
urn:us-la:rs:14:90.1,rs,14:90.1,rs,14:90,urn:us-la:rs:14:90,R.S. 14:90,8526
urn:us-la:rs:14:90.1,rs,14:90.1,rs,14:90,urn:us-la:rs:14:90,R.S. 14:90,8638
urn:us-la:rs:14:90.3,rs,14:90.3,rs,27:305,urn:us-la:rs:27:305,R.S. 27:305,8229
urn:us-la:rs:14:90.3,rs,14:90.3,rs,27:302,urn:us-la:rs:27:302,R.S. 27:302,8300
urn:us-la:rs:14:90.4,rs,14:90.4,rs,27:402,urn:us-la:rs:27:402,R.S. 27:402,187
urn:us-la:rs:14:90.5,rs,14:90.5,rs,27:44,urn:us-la:rs:27:44,R.S. 27:44,778
urn:us-la:rs:14:90.5,rs,14:90.5,rs,27:602,urn:us-la:rs:27:602,R.S. 27:602,1356
urn:us-la:rs:14:90.5,rs,14:90.5,rs,47:9002,urn:us-la:rs:47:9002,R.S. 47:9002,1633
urn:us-la:rs:14:90.8,rs,14:90.8,rs,27:608,urn:us-la:rs:27:608,R.S. 27:608,474
urn:us-la:rs:14:90.8,rs,14:90.8,rs,27:27.1,urn:us-la:rs:27:27.1,R.S. 27:27.1,634
urn:us-la:rs:14:91.1,rs,14:91.1,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,690
urn:us-la:rs:14:91.1,rs,14:91.1,rs,17:407.61,urn:us-la:rs:17:407.61,R.S. 17:407.61,845
urn:us-la:rs:14:91.1,rs,14:91.1,rs,46:1403,urn:us-la:rs:46:1403,R.S. 46:1403,904
urn:us-la:rs:14:91.2,rs,14:91.2,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,90
urn:us-la:rs:14:91.2,rs,14:91.2,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,872
urn:us-la:rs:14:91.2,rs,14:91.2,rs,17:407.61,urn:us-la:rs:17:407.61,R.S. 17:407.61,1027
urn:us-la:rs:14:91.2,rs,14:91.2,rs,46:1403,urn:us-la:rs:46:1403,R.S. 46:1403,1086
urn:us-la:rs:14:91.2,rs,14:91.2,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,1288
urn:us-la:rs:14:91.2,rs,14:91.2,rs,17:407.61,urn:us-la:rs:17:407.61,R.S. 17:407.61,1443
urn:us-la:rs:14:91.2,rs,14:91.2,rs,46:1403,urn:us-la:rs:46:1403,R.S. 46:1403,1502
urn:us-la:rs:14:91.2,rs,14:91.2,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,2495
urn:us-la:rs:14:91.2,rs,14:91.2,rs,14:81.1,urn:us-la:rs:14:81.1,R.S. 14:81.1,2603
urn:us-la:rs:14:91.2,rs,14:91.2,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,2892
urn:us-la:rs:14:91.2,rs,14:91.2,rs,17:407.61,urn:us-la:rs:17:407.61,R.S. 17:407.61,3047
urn:us-la:rs:14:91.2,rs,14:91.2,rs,46:1403,urn:us-la:rs:46:1403,R.S. 46:1403,3106
urn:us-la:rs:14:91.2,rs,14:91.2,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,3249
urn:us-la:rs:14:91.2,rs,14:91.2,rs,17:407.61,urn:us-la:rs:17:407.61,R.S. 17:407.61,3404
urn:us-la:rs:14:91.2,rs,14:91.2,rs,46:1403,urn:us-la:rs:46:1403,R.S. 46:1403,3463
urn:us-la:rs:14:91.3,rs,14:91.3,rs,15:587.1,urn:us-la:rs:15:587.1,R.S. 15:587.1,107
urn:us-la:rs:14:91.3,rs,14:91.3,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,359
urn:us-la:rs:14:91.3,rs,14:91.3,rs,46:1403,urn:us-la:rs:46:1403,R.S. 46:1403,406
urn:us-la:rs:14:91.3,rs,14:91.3,rs,17:407.61,urn:us-la:rs:17:407.61,R.S. 17:407.61,557
urn:us-la:rs:14:91.4,rs,14:91.4,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,86
urn:us-la:rs:14:91.4,rs,14:91.4,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,188
urn:us-la:rs:14:91.4,rs,14:91.4,rs,46:1403,urn:us-la:rs:46:1403,R.S. 46:1403,235
urn:us-la:rs:14:91.4,rs,14:91.4,rs,17:407.61,urn:us-la:rs:17:407.61,R.S. 17:407.61,386
urn:us-la:rs:14:91.4,rs,14:91.4,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,496
urn:us-la:rs:14:91.4,rs,14:91.4,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,567
urn:us-la:rs:14:91.4,rs,14:91.4,rs,46:1403,urn:us-la:rs:46:1403,R.S. 46:1403,614
urn:us-la:rs:14:91.4,rs,14:91.4,rs,17:407.61,urn:us-la:rs:17:407.61,R.S. 17:407.61,765
urn:us-la:rs:14:91.5,rs,14:91.5,rs,14:81,urn:us-la:rs:14:81,R.S. 14:81,218
urn:us-la:rs:14:91.5,rs,14:91.5,rs,14:81.1,urn:us-la:rs:14:81.1,R.S. 14:81.1,265
urn:us-la:rs:14:91.5,rs,14:91.5,rs,14:81.3,urn:us-la:rs:14:81.3,R.S. 14:81.3,310
urn:us-la:rs:14:91.5,rs,14:91.5,rs,14:283,urn:us-la:rs:14:283,R.S. 14:283,368
urn:us-la:rs:14:91.5,rs,14:91.5,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,446
urn:us-la:rs:14:91.9,rs,14:91.9,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,80
urn:us-la:rs:14:91.9,rs,14:91.9,rs,46:1846,urn:us-la:rs:46:1846,R.S. 46:1846,664
urn:us-la:rs:14:91.9,rs,14:91.9,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,1733
urn:us-la:rs:14:91.9,rs,14:91.9,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,2254
urn:us-la:rs:14:91.15,rs,14:91.15,rs,17:407.31,urn:us-la:rs:17:407.31,R.S. 17:407.31,371
urn:us-la:rs:14:91.15,rs,14:91.15,rs,17:407.31,urn:us-la:rs:17:407.31,R.S. 17:407.31,708
urn:us-la:rs:14:91.15,rs,14:91.15,rs,17:407.31,urn:us-la:rs:17:407.31,R.S. 17:407.31,2524
urn:us-la:rs:14:92,rs,14:92,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,1311
urn:us-la:rs:14:92.2,rs,14:92.2,rs,15:1404,urn:us-la:rs:15:1404,R.S. 15:1404,367
urn:us-la:rs:14:92.2,rs,14:92.2,rs,17:233,urn:us-la:rs:17:233,R.S. 17:233,979
urn:us-la:rs:14:92.2,rs,14:92.2,rs,32:416,urn:us-la:rs:32:416,R.S. 32:416,1635
urn:us-la:rs:14:93,rs,14:93,rs,40:983,urn:us-la:rs:40:983,R.S. 40:983,496
urn:us-la:rs:14:93,rs,14:93,rs,40:1299.36.1,urn:us-la:rs:40:1299.36.1,R.S. 40:1299.36.1,1516
urn:us-la:rs:14:93.3,rs,14:93.3,rs,14:93.4,urn:us-la:rs:14:93.4,R.S. 14:93.4,1263
urn:us-la:rs:14:93.4,rs,14:93.4,rs,6:1372,urn:us-la:rs:6:1372,R.S. 6:1372,743
urn:us-la:rs:14:93.4,rs,14:93.4,crp,883.2,,Code of Criminal Procedure Article 883.2,2414
urn:us-la:rs:14:93.10,rs,14:93.10,rs,14:93.10,urn:us-la:rs:14:93.10,R.S. 14:93.10,16
urn:us-la:rs:14:93.13,rs,14:93.13,rs,14:93.10,urn:us-la:rs:14:93.10,R.S. 14:93.10,98
urn:us-la:rs:14:93.14,rs,14:93.14,rs,14:93.10,urn:us-la:rs:14:93.10,R.S. 14:93.10,11
urn:us-la:rs:14:93.16,rs,14:93.16,rs,3:1481,urn:us-la:rs:3:1481,R.S. 3:1481,128
urn:us-la:rs:14:93.17,rs,14:93.17,rs,3:1481,urn:us-la:rs:3:1481,R.S. 3:1481,128
urn:us-la:rs:14:94,rs,14:94,rs,40:1751,urn:us-la:rs:40:1751,R.S. 40:1751,2252
urn:us-la:rs:14:94,rs,14:94,rs,40:1781,urn:us-la:rs:40:1781,R.S. 40:1781,2269
urn:us-la:rs:14:95,rs,14:95,rs,40:1379.1.1,urn:us-la:rs:40:1379.1.1,R.S. 40:1379.1.1,342
urn:us-la:rs:14:95,rs,14:95,rs,40:1379.1.1,urn:us-la:rs:40:1379.1.1,R.S. 40:1379.1.1,468
urn:us-la:rs:14:95,rs,14:95,rs,14:30,urn:us-la:rs:14:30,R.S. 14:30,1724
urn:us-la:rs:14:95,rs,14:95,rs,40:2402,urn:us-la:rs:40:2402,R.S. 40:2402,2528
urn:us-la:rs:14:95,rs,14:95,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,2891
urn:us-la:rs:14:95,rs,14:95,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,3210
urn:us-la:rs:14:95,rs,14:95,rs,40:1796,urn:us-la:rs:40:1796,R.S. 40:1796,5439
urn:us-la:rs:14:95,rs,14:95,rs,40:1379.3,urn:us-la:rs:40:1379.3,R.S. 40:1379.3,6900
urn:us-la:rs:14:95,rs,14:95,rs,17:1805,urn:us-la:rs:17:1805,R.S. 17:1805,10173
urn:us-la:rs:14:95,rs,14:95,rs,14:95.1,urn:us-la:rs:14:95.1,R.S. 14:95.1,14268
urn:us-la:rs:14:95,rs,14:95,rs,14:95.1,urn:us-la:rs:14:95.1,R.S. 14:95.1,15059
urn:us-la:rs:14:95,rs,14:95,rs,40:1379.3,urn:us-la:rs:40:1379.3,R.S. 40:1379.3,15260
urn:us-la:rs:14:95.1,rs,14:95.1,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,153
urn:us-la:rs:14:95.1,rs,14:95.1,rs,15:541,urn:us-la:rs:15:541,R.S. 15:541,711
urn:us-la:rs:14:95.1,rs,14:95.1,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,3370
urn:us-la:rs:14:95.1,rs,14:95.1,crp,901,,Code of Criminal Procedure Article 901,2678
urn:us-la:rs:14:95.1.1,rs,14:95.1.1,rs,14:95.1,urn:us-la:rs:14:95.1,R.S. 14:95.1,293
urn:us-la:rs:14:95.1.2,rs,14:95.1.2,rs,14:95.1,urn:us-la:rs:14:95.1,R.S. 14:95.1,295
urn:us-la:rs:14:95.2,rs,14:95.2,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,57
urn:us-la:rs:14:95.2,rs,14:95.2,rs,17:3361.1,urn:us-la:rs:17:3361.1,R.S. 17:3361.1,1684
urn:us-la:rs:14:95.2,rs,14:95.2,rs,40:1379.1,urn:us-la:rs:40:1379.1,R.S. 40:1379.1,2553
urn:us-la:rs:14:95.2,rs,14:95.2,rs,14:95,urn:us-la:rs:14:95,R.S. 14:95,2671
urn:us-la:rs:14:95.2,rs,14:95.2,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,2861
urn:us-la:rs:14:95.2,rs,14:95.2,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,3131
urn:us-la:rs:14:95.2,rs,14:95.2,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,3290
urn:us-la:rs:14:95.2,rs,14:95.2,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,3655
urn:us-la:rs:14:95.2,rs,14:95.2,rs,17:1805,urn:us-la:rs:17:1805,R.S. 17:1805,5571
urn:us-la:rs:14:95.2,rs,14:95.2,crp,894,,Code of Criminal Procedure Article 894,6202
urn:us-la:rs:14:95.2.1,rs,14:95.2.1,rs,14:95,urn:us-la:rs:14:95,R.S. 14:95,75
urn:us-la:rs:14:95.2.1,rs,14:95.2.1,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,163
urn:us-la:rs:14:95.2.1,rs,14:95.2.1,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,793
urn:us-la:rs:14:95.2.2,rs,14:95.2.2,rs,40:1379.1,urn:us-la:rs:40:1379.1,R.S. 40:1379.1,1566
urn:us-la:rs:14:95.3,rs,14:95.3,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,145
urn:us-la:rs:14:95.5,rs,14:95.5,rs,14:95,urn:us-la:rs:14:95,R.S. 14:95,668
urn:us-la:rs:14:95.5,rs,14:95.5,rs,40:1379.1,urn:us-la:rs:40:1379.1,R.S. 40:1379.1,840
urn:us-la:rs:14:95.5,rs,14:95.5,rs,14:95,urn:us-la:rs:14:95,R.S. 14:95,880
urn:us-la:rs:14:95.6,rs,14:95.6,rs,14:95.2,urn:us-la:rs:14:95.2,R.S. 14:95.2,267
urn:us-la:rs:14:95.8,rs,14:95.8,rs,14:2,urn:us-la:rs:14:2,R.S. 14:2,916
urn:us-la:rs:14:95.8,rs,14:95.8,rs,14:37.2,urn:us-la:rs:14:37.2,R.S. 14:37.2,2351
urn:us-la:rs:14:95.9,rs,14:95.9,rs,40:1379.1,urn:us-la:rs:40:1379.1,R.S. 40:1379.1,1929
urn:us-la:rs:14:95.9,rs,14:95.9,crp,894,,Code of Criminal Procedure Article 894,4568
urn:us-la:rs:14:95.10,rs,14:95.10,rs,14:35.3,urn:us-la:rs:14:35.3,R.S. 14:35.3,168
urn:us-la:rs:14:95.10,rs,14:95.10,rs,14:34.9,urn:us-la:rs:14:34.9,R.S. 14:34.9,251
urn:us-la:rs:14:95.10,rs,14:95.10,rs,14:34.9,urn:us-la:rs:14:34.9,R.S. 14:34.9,340
urn:us-la:rs:14:95.10,rs,14:95.10,rs,14:34.9,urn:us-la:rs:14:34.9,R.S. 14:34.9,426
urn:us-la:rs:14:95.10,rs,14:95.10,rs,14:34.9,urn:us-la:rs:14:34.9,R.S. 14:34.9,1429
urn:us-la:rs:14:97.1,rs,14:97.1,rs,32:218,urn:us-la:rs:32:218,R.S. 32:218,602
urn:us-la:rs:14:98,rs,14:98,rs,14:98.1,urn:us-la:rs:14:98.1,R.S. 14:98.1,1447
urn:us-la:rs:14:98,rs,14:98,rs,14:98.3,urn:us-la:rs:14:98.3,R.S. 14:98.3,1625
urn:us-la:rs:14:98,rs,14:98,rs,14:98.4,urn:us-la:rs:14:98.4,R.S. 14:98.4,1827
urn:us-la:rs:14:98,rs,14:98,rs,14:32.1,urn:us-la:rs:14:32.1,R.S. 14:32.1,2106
urn:us-la:rs:14:98,rs,14:98,rs,14:32.8,urn:us-la:rs:14:32.8,R.S. 14:32.8,2145
urn:us-la:rs:14:98,rs,14:98,rs,14:39.1,urn:us-la:rs:14:39.1,R.S. 14:39.1,2187
urn:us-la:rs:14:98,rs,14:98,rs,14:39.2,urn:us-la:rs:14:39.2,R.S. 14:39.2,2236
urn:us-la:rs:14:98,rs,14:98,rs,13:1894.1,urn:us-la:rs:13:1894.1,R.S. 13:1894.1,2649
urn:us-la:rs:14:98,rs,14:98,rs,14:39.1,urn:us-la:rs:14:39.1,R.S. 14:39.1,2911
urn:us-la:rs:14:98,rs,14:98,rs,13:1894.1,urn:us-la:rs:13:1894.1,R.S. 13:1894.1,3302
urn:us-la:rs:14:98,rs,14:98,rs,14:98.1,urn:us-la:rs:14:98.1,R.S. 14:98.1,4164
urn:us-la:rs:14:98,rs,14:98,rs,14:98.2,urn:us-la:rs:14:98.2,R.S. 14:98.2,4532
urn:us-la:rs:14:98,rs,14:98,rs,14:32.1,urn:us-la:rs:14:32.1,R.S. 14:32.1,4712
urn:us-la:rs:14:98,rs,14:98,rs,14:32.8,urn:us-la:rs:14:32.8,R.S. 14:32.8,4764
urn:us-la:rs:14:98,rs,14:98,rs,14:39.2,urn:us-la:rs:14:39.2,R.S. 14:39.2,4839
urn:us-la:rs:14:98,rs,14:98,rs,14:98.2,urn:us-la:rs:14:98.2,R.S. 14:98.2,4909
urn:us-la:rs:14:98,rs,14:98,rs,14:98.3,urn:us-la:rs:14:98.3,R.S. 14:98.3,5212
urn:us-la:rs:14:98,rs,14:98,rs,14:98.4,urn:us-la:rs:14:98.4,R.S. 14:98.4,5548
urn:us-la:rs:14:98.1,rs,14:98.1,rs,14:98,urn:us-la:rs:14:98,R.S. 14:98,137
urn:us-la:rs:14:98.1,rs,14:98.1,rs,14:98.5,urn:us-la:rs:14:98.5,R.S. 14:98.5,1570
urn:us-la:rs:14:98.1,rs,14:98.1,rs,32:378.2,urn:us-la:rs:32:378.2,R.S. 32:378.2,1590
urn:us-la:rs:14:98.1,rs,14:98.1,rs,32:414,urn:us-la:rs:32:414,R.S. 32:414,2360
urn:us-la:rs:14:98.1,rs,14:98.1,rs,32:414,urn:us-la:rs:32:414,R.S. 32:414,3496
urn:us-la:rs:14:98.1,rs,14:98.1,rs,14:98.5,urn:us-la:rs:14:98.5,R.S. 14:98.5,4055
urn:us-la:rs:14:98.1,rs,14:98.1,rs,32:378.2,urn:us-la:rs:32:378.2,R.S. 32:378.2,4075
urn:us-la:rs:14:98.1,rs,14:98.1,rs,40:2845,urn:us-la:rs:40:2845,R.S. 40:2845,4834
urn:us-la:rs:14:98.1,rs,14:98.1,rs,14:98.5,urn:us-la:rs:14:98.5,R.S. 14:98.5,5001
urn:us-la:rs:14:98.1,rs,14:98.1,rs,14:98.5,urn:us-la:rs:14:98.5,R.S. 14:98.5,5166
urn:us-la:rs:14:98.1,rs,14:98.1,rs,32:378.2,urn:us-la:rs:32:378.2,R.S. 32:378.2,5485
urn:us-la:rs:14:98.1,rs,14:98.1,crp,894.2,,Code of Criminal Procedure Article 894.2,5121
urn:us-la:rs:14:98.2,rs,14:98.2,rs,14:98,urn:us-la:rs:14:98,R.S. 14:98,192
urn:us-la:rs:14:98.2,rs,14:98.2,rs,14:98.5,urn:us-la:rs:14:98.5,R.S. 14:98.5,2258
urn:us-la:rs:14:98.2,rs,14:98.2,rs,15:306,urn:us-la:rs:15:306,R.S. 15:306,2275
urn:us-la:rs:14:98.2,rs,14:98.2,rs,32:378.2,urn:us-la:rs:32:378.2,R.S. 32:378.2,2292
urn:us-la:rs:14:98.2,rs,14:98.2,rs,14:98,urn:us-la:rs:14:98,R.S. 14:98,3095
urn:us-la:rs:14:98.2,rs,14:98.2,rs,14:98,urn:us-la:rs:14:98,R.S. 14:98,3839
urn:us-la:rs:14:98.2,rs,14:98.2,rs,14:98.5,urn:us-la:rs:14:98.5,R.S. 14:98.5,4337
urn:us-la:rs:14:98.2,rs,14:98.2,rs,15:306,urn:us-la:rs:15:306,R.S. 15:306,4354
urn:us-la:rs:14:98.2,rs,14:98.2,rs,32:378.2,urn:us-la:rs:32:378.2,R.S. 32:378.2,4371
urn:us-la:rs:14:98.2,rs,14:98.2,rs,40:2845,urn:us-la:rs:40:2845,R.S. 40:2845,5678
urn:us-la:rs:14:98.2,rs,14:98.2,rs,14:98.5,urn:us-la:rs:14:98.5,R.S. 14:98.5,5845
